loss accuracy
0.9554651067870952 0.500696063041687
0.7897967350455282 0.6190255284309387
0.7495645552389583 0.6320185661315918
0.7202389002952664 0.6700695753097534
0.6775366565467587 0.6802784204483032
0.6265763206990855 0.7141531109809875
0.6073967851784833 0.718793511390686
0.5867709547627 0.7424594163894653
0.5424179931527777 0.7633410692214966
0.4661757890696869 0.8027842044830322
0.4363786877584568 0.8106728196144104
0.41509924253012354 0.8241299390792847
0.37199723637574234 0.8454756140708923
0.30964338847213446 0.8784222602844238
0.2841488838195801 0.8881670236587524
0.2679430183222012 0.8983758687973022
0.254484431649582 0.9011600613594055
0.19307580190578913 0.9257540702819824
0.1495738197714436 0.9410672783851624
0.20473926988389266 0.9220417737960815
0.19664786534422787 0.9313225150108337
0.13544402300550876 0.9489558935165405
0.11919546446778105 0.9582366347312927
0.12123561079015312 0.9587007164955139
0.11922954493774893 0.9577726125717163
0.10821880470019206 0.9624130129814148
0.0737246883026132 0.9749419689178467
0.06876858321046608 0.9758700728416443
0.07004582258222275 0.9767981171607971
0.06351543593019454 0.9781902432441711
0.03437766079551037 0.9888631105422974
0.02595144570426985 0.9911832809448242
0.03636178806458715 0.9888631105422974
0.023425092689883128 0.9921113848686218
0.022317158787785715 0.9916473031044006
0.01610546276954342 0.9944315552711487
0.033276840754873235 0.9879350066184998
0.03839164167089418 0.983294665813446
0.08969490626295315 0.9740139245986938
0.06257185288067484 0.9767981171607971
0.07037107553203394 0.9781902432441711
0.05998736964387435 0.9786542654037476
0.02222450229484078 0.9953595995903015
0.00998783609511119 0.9976798295974731
0.002850627473052029 0.9995359778404236
0.0007359096409429919 1.0
0.0004347821167646421 1.0
0.0003189033244978507 1.0
0.0002599404005400227 1.0
0.00022315071564029445 1.0
0.0001966383870801264 1.0
0.00017601839578891467 1.0
0.0001592639964655973 1.0
0.00014540373345403747 1.0
0.00013368458726068985 1.0
0.00012359094265197444 1.0
0.00011483022574175435 1.0
0.00010718004181095142 1.0
0.00010040320546243107 1.0
9.435639397488051e-05 1.0
8.889235639149213e-05 1.0
